OID_,id,host_id,host_response_rate,host_acceptance_rate,host_is_superhost,host_has_profile_pic,host_identity_verified,latitude,longitude,accommodates,bathrooms,bedrooms,beds,price,minimum_nights_avg_ntm,maximum_nights_avg_ntm,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,response_time_num,type_num,license_tf,host_location_tf,host_verifications_num,amenities_num,host_duration,pop_past,pop_future,popularity,dist_attractions,dist_city,airbnb_count,average_price,poi_count,transport_count,hotel_count,relative_price,cluster_id
4149,5.957644228489427e+17,230287218,95,98.0,f,t,t,47.51323,-122.26156,4,1.5,2.0,2.0,143.0,2.0,1125.0,4.33,4.73,4.67,4.73,4.13,4.53,4.27,t,10,5,3,t,t,2,46,1458,0.14,-0.39,-0.25,2667.485860620113,11315.914964511092,12,146.83333333333334,11,6.0,0,-3.833333333333343,0
4150,5.958635677202409e+17,398317720,100,98.0,t,t,f,47.66152,-122.39942,6,1.0,2.0,3.0,188.0,1.8,12.0,4.95,4.95,4.8,5.0,5.0,4.98,4.83,f,36,5,3,t,t,2,51,595,2.32,0.04,2.36,379.0724384094005,8264.899354836421,12,138.66666666666663,25,19.0,0,49.33333333333337,2
4151,5.958765467818871e+17,5163147,100,100.0,f,t,t,47.64609,-122.39763,3,1.0,1.0,2.0,111.0,1.0,1125.0,4.63,4.59,4.93,4.93,4.85,4.78,4.59,t,1,5,3,t,t,2,50,3579,1.26,-0.07,1.19,2064.9083862553566,6918.671185270249,13,148.6153846153846,5,16.0,0,-37.61538461538461,0
4152,5.959721098948191e+17,3147600,100,92.0,f,t,t,47.6261,-122.30131,14,2.5,4.0,6.0,561.0,2.0,1119.9,5.0,4.91,4.91,4.91,5.0,4.91,4.91,f,1,5,3,t,t,2,74,3780,0.4,-0.07,0.33,2644.3639460255754,3286.624620140981,40,225.85,37,12.0,0,335.15,1
4153,5.962916357659241e+17,25407483,100,73.0,t,t,t,47.66297,-122.35931,4,1.0,2.0,2.0,201.0,4.1,1125.0,5.0,5.0,4.75,5.0,5.0,5.0,4.75,f,2,4,3,t,t,2,43,2901,-0.8,-1.56,-2.36,963.0751614275468,6932.8160024282815,39,210.79487179487177,16,11.0,0,-9.794871794871767,0
4154,5.96412670646487e+17,278405609,100,99.0,f,t,t,47.54776,-122.28762,4,1.0,2.0,2.0,99.0,1.0,365.0,3.82,3.82,3.73,4.64,4.0,4.18,3.82,t,2,5,3,t,t,1,29,1235,-0.22,-1.66,-1.88,3240.437728066924,7004.387919350631,10,151.9,17,7.0,0,-52.900000000000006,0
4155,5.972526237100781e+17,24952573,100,96.0,t,t,t,47.55409,-122.27106,2,1.0,1.0,1.0,120.0,31.4,922.6,4.94,4.88,5.0,4.94,5.0,4.81,4.75,f,1,5,3,t,t,2,45,2914,0.25,1.11,1.36,4359.754310430296,7091.416805392128,18,153.88888888888889,4,2.0,0,-33.888888888888886,0
4156,5.979304037469774e+17,96383376,100,98.0,t,t,t,47.622459,-122.317574,8,2.5,3.0,4.0,355.0,2.0,1125.0,4.78,4.94,4.83,5.0,4.94,4.89,4.5,f,1,5,3,t,f,2,56,2268,0.57,-1.34,-0.77,1535.5346347914078,2273.8677021309168,112,180.0625,300,21.0,0,174.9375,2
4157,5.981641186185139e+17,379462222,100,98.0,f,t,t,47.73098,-122.35561,2,1.0,1.0,1.0,57.0,1.0,1125.0,4.93,5.0,4.93,5.0,5.0,4.8,4.93,f,3,5,2,t,t,2,30,729,0.31,-1.56,-1.25,6767.399630906606,14266.412039681856,7,88.7142857142857,11,13.0,0,-31.714285714285694,0
4158,5.984742510542294e+17,449870098,100,100.0,f,t,t,47.68165,-122.35981,6,1.0,2.0,3.0,163.0,3.0,1125.0,4.4,4.8,4.8,4.8,5.0,5.0,4.6,f,1,5,3,t,f,2,40,268,-0.66,-1.45,-2.11,1401.0380605807225,8936.127032418744,32,185.75,58,7.0,0,-22.75,0
4159,5.987435661300214e+17,30847377,100,95.0,f,t,t,47.63951,-122.37104,2,1.0,1.0,1.0,115.0,1.0,28.0,4.84,4.81,4.91,4.88,4.91,4.88,4.63,f,2,4,2,t,f,2,60,2802,1.92,1.11,3.03,2909.603962621909,5022.297954096777,58,279.1034482758621,30,17.0,0,-164.1034482758621,0
4160,5.991177615355978e+17,87628993,100,100.0,f,t,t,47.721786,-122.335869,2,1.0,1.0,1.0,90.0,30.0,364.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,8,5,2,f,t,2,29,2319,-0.69,1.11,0.42,5868.92783725011,13121.80914340034,12,107.75,9,6.0,0,-17.75,0
4161,5.992055961338284e+17,48441443,100,44.0,f,t,t,47.61171,-122.31335,2,1.0,1.0,1.0,109.0,30.0,365.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,5,4,2,f,t,2,2,2589,-0.69,-2.09,-2.78,1539.874084956606,1531.7070004507304,70,206.2142857142857,256,23.0,0,-97.2142857142857,0
4162,5.993802630609499e+17,453085054,100,100.0,t,t,f,47.64006,-122.34597,6,3.5,3.0,3.0,317.0,5.0,1125.0,4.74,4.81,4.74,4.97,4.97,4.81,4.74,t,1,5,3,t,f,2,47,247,1.59,-0.49,1.1,1539.0606486383215,4201.677025882736,26,259.9230769230769,10,20.0,0,57.076923076923094,2
4163,5.995886975839821e+17,51704372,100,100.0,f,t,t,47.61826,-122.34692,4,1.0,1.0,2.0,174.0,1.0,1125.0,4.4,4.65,4.9,4.85,4.95,5.0,4.65,t,1,5,3,t,f,2,48,2547,0.98,-0.39,0.59,1070.3666232728588,2044.4321473365912,160,205.5,346,28.0,2,-31.5,0
4164,6.002067143415849e+17,104834083,98,99.0,f,t,t,47.67887,-122.39606,2,1.0,0.0,1.0,134.0,2.2,45.3,4.1,4.3,4.9,4.9,4.1,4.8,4.1,t,46,5,3,t,f,2,28,2208,-0.18,-1.88,-2.06,750.4583777045368,9705.582814040996,24,227.70833333333331,10,9.0,0,-93.70833333333331,0
4165,6.005053156786469e+17,107434423,100,97.0,f,t,t,47.5612311,-122.2928934,4,2.0,2.0,2.0,149.0,700.5,1125.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,369,5,3,f,f,3,27,2184,-0.94,-1.24,-2.18,3466.0551576339794,5500.1743787562955,23,126.69565217391305,61,10.0,0,22.304347826086953,0
4166,6.005733015713061e+17,1729224,100,97.0,t,t,t,47.53144,-122.2881,2,2.0,2.0,2.0,95.0,30.0,90.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,f,5,5,3,f,t,2,25,3955,-0.69,-0.81,-1.5,1536.1117358323886,8645.881273717605,10,186.3,3,2.0,0,-91.30000000000001,0
4167,6.006238694729715e+17,207773925,100,98.0,t,t,t,47.58646,-122.39655,8,2.5,3.0,3.0,345.0,2.0,1125.0,4.91,4.91,4.91,4.91,5.0,5.0,4.91,f,7,5,3,t,t,2,36,1586,1.5,-0.39,1.11,4614.118620117226,5360.45153187721,20,290.35,21,8.0,0,54.64999999999998,2
4168,6.007642125924769e+17,48646454,100,91.0,t,t,t,47.71235,-122.3307,7,1.5,3.0,3.0,160.0,1.0,1125.0,4.9,4.9,4.8,5.0,5.0,4.6,4.7,t,4,5,3,t,f,3,46,2586,-0.11,1.11,1.0,4907.209802428135,12065.51338226872,13,106.15384615384616,22,4.0,0,53.84615384615384,0
4169,6.013312430648358e+17,451090013,100,100.0,t,t,t,47.57599,-122.31359,5,1.0,2.0,3.0,127.0,2.1,1125.0,4.75,4.95,4.85,4.95,4.95,4.8,4.8,t,1,5,3,t,f,2,24,260,0.68,-0.6,0.08,2821.315956213715,3334.2762129820276,28,130.4285714285714,42,7.0,0,-3.428571428571388,0
4170,6.014314135104824e+17,47332984,100,100.0,t,t,t,47.57548,-122.39009,6,2.0,3.0,3.0,275.0,3.6,1125.0,4.92,5.0,4.92,4.92,5.0,5.0,4.85,f,5,5,3,t,t,3,52,2603,0.83,-0.92,-0.09,4387.975651622003,5506.549332867278,12,170.41666666666663,7,14.0,0,104.58333333333337,2
4171,6.01599827736118e+17,424482132,100,97.0,f,f,f,47.69228,-122.31311,2,1.0,1.0,1.0,83.0,1.0,1125.0,5.0,5.0,4.96,5.0,4.96,4.96,4.96,f,1,5,3,t,f,2,35,441,1.93,0.68,2.61,2427.098243428265,9916.077751513823,23,171.4782608695652,23,12.0,0,-88.47826086956519,0
4172,6.021885425006582e+17,411134669,100,100.0,f,t,t,47.68152,-122.34728,3,1.0,1.0,2.0,173.0,3.0,1125.0,4.78,4.89,4.78,5.0,5.0,4.78,4.78,t,4,5,3,t,t,1,9,522,0.12,-1.45,-1.33,1315.2160512310245,8733.954155224368,28,192.53571428571428,18,3.0,0,-19.535714285714278,0
4173,6.029574336993059e+17,1400144,100,79.0,t,t,f,47.62165,-122.31655,4,1.0,2.0,2.0,195.0,5.0,365.0,3.71,3.57,3.71,3.86,4.0,5.0,3.57,f,1,3,3,t,f,2,38,4045,-0.04,-0.81,-0.85,1642.2560261112199,2226.3215630666045,111,181.83783783783784,318,22.0,0,13.162162162162161,0
4174,6.032282477451702e+17,453899213,100,100.0,f,f,t,47.524541293565946,-122.27463433449468,6,2.0,3.0,3.0,242.0,2.0,365.0,4.33,5.0,4.33,5.0,3.67,4.33,4.67,t,1,5,3,t,f,2,45,241,0.06,-1.45,-1.39,1737.3364381269243,9752.63885419029,15,110.53333333333332,13,11.0,0,131.4666666666667,2
4175,6.035472701022583e+17,104834083,98,99.0,f,t,t,47.65733,-122.27923,5,2.0,3.0,3.0,285.0,2.2,65.2,3.75,4.25,3.75,5.0,4.25,5.0,4.25,t,46,5,3,t,f,2,31,2208,-0.76,-1.88,-2.64,1982.643930346224,7069.271229851651,7,156.28571428571428,4,4.0,0,128.71428571428572,2
4176,6.038818230856534e+17,419524150,100,100.0,f,t,t,47.522369,-122.357536,4,2.0,2.0,3.0,144.0,2.0,1125.0,4.43,4.5,4.14,4.57,4.93,4.36,4.64,t,1,5,3,f,f,2,42,475,0.19,1.11,1.3,4112.074947391433,9290.19578377858,18,122.11111111111111,9,10.0,0,21.888888888888886,0
4177,6.040322008780608e+17,454037645,100,98.0,f,t,f,47.617496,-122.346306,4,1.0,1.0,2.0,187.0,1.5,1125.0,4.71,4.79,4.86,4.71,4.86,4.86,4.71,f,1,5,3,t,f,2,55,241,0.41,1.0,1.41,973.9333116914114,1949.2379068854852,205,201.6,387,30.0,3,-14.599999999999994,0
4178,6.044924638767122e+17,88569866,100,100.0,t,t,t,47.64414,-122.32443,3,2.0,2.0,2.0,122.0,2.0,365.0,5.0,5.0,5.0,5.0,5.0,4.92,5.0,t,3,5,2,t,t,2,21,2315,0.69,-0.28,0.41,1734.1949089815373,4501.503486895631,51,182.41176470588235,41,14.0,0,-60.41176470588235,0
4179,6.046867006507096e+17,454217757,100,100.0,f,t,f,47.56831,-122.36006,6,1.0,3.0,3.0,175.0,2.0,1110.1,4.91,5.0,5.0,4.91,4.86,4.73,4.86,f,1,5,3,t,t,2,50,239,2.4,-0.07,2.33,2047.9372830010964,4548.580882698998,20,215.45,7,7.0,0,-40.44999999999999,0
4180,6.05069601512033e+17,418944932,100,98.0,t,t,t,47.58637,-122.39568,6,2.5,3.0,4.0,400.0,2.0,1125.0,4.94,4.94,4.94,4.88,4.88,5.0,4.82,f,2,5,3,t,f,2,59,479,0.75,-0.39,0.36,4561.478149868505,5303.127717932447,20,290.35,20,7.0,0,109.64999999999998,2
4181,6.051416000937097e+17,238425582,100,100.0,f,t,t,47.61536,-122.34855,6,1.0,2.0,4.0,224.0,1.7,365.0,4.79,4.82,4.82,4.73,4.91,4.97,4.7,t,8,5,3,t,f,3,40,1416,1.9,0.15,2.05,864.1880932652625,1890.7680616887285,193,207.67357512953367,304,19.0,2,16.326424870466326,2
4182,6.051825922566092e+17,66843233,67,44.0,f,t,f,47.61561,-122.33203,2,1.0,1.0,1.0,145.0,1.0,365.0,4.75,5.0,4.25,4.5,4.75,5.0,4.75,f,1,3,2,t,f,2,75,2432,-0.76,1.11,0.35,955.3434580046516,1317.8323208354996,82,198.47560975609755,477,33.0,5,-53.475609756097555,0
4183,6.058814203950223e+17,87980538,100,83.0,f,t,t,47.66753,-122.33155,4,1.0,2.0,2.0,124.0,3.0,100.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,1,5,3,t,t,2,55,2318,-0.66,1.11,0.45,1574.8350433691685,7083.021146892523,24,170.25,23,13.0,0,-46.25,0
4184,6.05923879962629e+17,454320742,100,100.0,f,t,t,47.71183,-122.28717,6,2.0,3.0,3.0,293.0,1.4,29.0,4.0,5.0,5.0,2.0,3.0,4.0,4.0,t,2,5,3,t,t,2,40,239,-0.96,-1.98,-2.94,4885.105868430348,12432.352326540467,9,187.66666666666663,2,6.0,0,105.33333333333337,2
4185,6.060447377036724e+17,31541922,100,100.0,f,t,t,47.637657,-122.323654,4,2.0,2.0,2.0,225.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,1,4,3,t,t,2,45,2791,-0.21,-0.49,-0.7,1453.7348881697612,3791.4750939351775,55,196.78181818181815,41,14.0,0,28.218181818181847,2
4186,6.060999508938595e+17,8009691,100,100.0,f,t,t,47.71174,-122.32295,4,2.0,2.0,3.0,200.0,3.0,365.0,4.93,5.0,4.96,5.0,5.0,4.85,4.89,f,18,5,3,t,t,2,58,3411,1.92,-0.07,1.85,4684.995152744356,12009.484002053125,2,250.0,82,9.0,0,-50.0,0
4187,6.062961868495141e+17,12488311,100,100.0,f,t,t,47.66654,-122.36845,6,3.5,3.0,3.0,325.0,3.0,29.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,1,5,3,t,t,2,52,3211,-0.4,-0.28,-0.68,1288.206558276858,7545.33643537734,27,217.03703703703704,65,12.0,0,107.96296296296296,2
4188,6.064861381538798e+17,230287218,95,98.0,f,t,t,47.51142,-122.26149,2,1.0,1.0,1.0,99.0,2.0,1125.0,3.93,4.71,4.71,4.21,3.93,4.29,4.07,t,10,5,3,t,t,2,38,1458,0.32,-2.09,-1.77,2717.357826155844,11497.823192136371,12,162.58333333333334,7,4.0,0,-63.58333333333334,0
4189,6.064909999417331e+17,171628253,100,100.0,f,t,t,47.70256,-122.30225,4,1.0,1.0,1.0,70.0,1.0,365.0,4.67,5.0,4.67,5.0,5.0,4.67,5.0,f,1,5,3,t,f,1,5,1769,-0.78,0.25,-0.53,3597.9232582701784,11173.995476355552,5,92.6,5,4.0,0,-22.599999999999994,0
4190,6.07434975377107e+17,448465822,100,100.0,f,t,t,47.66131,-122.34581,4,2.0,2.0,3.0,242.0,2.0,30.0,4.94,5.0,5.0,5.0,5.0,4.72,4.72,t,3,5,3,t,f,2,33,277,0.67,-0.49,0.18,1093.1382278223125,6499.243947629208,78,202.71794871794876,67,15.0,0,39.28205128205124,2
4191,6.078935113717882e+17,25361693,100,100.0,f,t,t,47.612137,-122.329803,4,1.0,1.0,2.0,187.0,3.0,20.9,4.88,4.82,4.82,4.82,5.0,4.94,4.71,f,1,5,3,t,f,2,52,2902,0.54,0.25,0.79,848.5549203183338,923.5665090521748,103,195.45631067961165,396,42.0,3,-8.456310679611647,0
4192,6.079972903401388e+17,289666185,100,100.0,f,t,t,47.53833,-122.27479,11,3.0,4.0,6.0,329.0,2.0,365.0,5.0,5.0,5.0,5.0,5.0,4.81,4.88,t,2,5,3,t,t,2,52,1200,0.63,-0.71,-0.08,2705.016823698752,8386.438609491945,29,141.55172413793105,16,9.0,0,187.44827586206895,2
4193,6.081125609373585e+17,152734194,97,100.0,f,t,t,47.60228,-122.3125,2,1.0,1.0,1.0,99.0,1.0,365.0,4.04,4.04,4.43,4.32,4.32,4.18,4.04,t,9,5,3,t,t,3,22,1896,1.55,-0.07,1.48,1404.0968669047259,1331.819442751546,55,222.9454545454545,65,25.0,0,-123.94545454545451,0
4194,6.086816152132856e+17,55668955,100,100.0,f,t,t,47.68524690863755,-122.35772865186291,2,1.0,1.0,2.0,146.0,2.0,2.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,f,1,5,2,t,t,2,38,2513,-0.69,-0.81,-1.5,1729.0258404823355,9287.603103674894,32,164.0,68,8.0,0,-18.0,0
4195,6.087155884194977e+17,1543665,100,77.0,t,t,t,47.61788036351428,-122.32528076371185,4,1.0,1.0,2.0,195.0,3.0,365.0,5.0,5.0,5.0,4.63,5.0,4.88,4.75,f,4,5,3,t,t,3,45,3999,0.57,-1.66,-1.09,1385.7495430351862,1602.757569953408,85,164.4,432,30.0,1,30.599999999999994,2
4196,6.093580136339098e+17,455198699,100,90.0,f,f,t,47.56494,-122.27018,2,1.0,0.0,1.0,105.0,3.0,29.0,5.0,5.0,5.0,5.0,5.0,4.83,4.83,f,1,5,3,t,t,2,38,233,-0.27,-1.45,-1.72,5218.234128058795,6244.06509712165,13,217.53846153846155,4,2.0,0,-112.53846153846155,0
4197,6.094812592071346e+17,56124518,100,100.0,f,t,t,47.6313,-122.35818,2,1.0,1.0,1.0,127.0,30.0,365.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,1,3,3,f,t,2,26,2510,-1.03,-1.34,-2.37,1682.0011508633663,3714.124947411532,30,269.9,60,14.0,0,-142.89999999999998,0
4198,6.101884103872499e+17,369246875,100,92.0,f,t,t,47.621275950010094,-122.29753905091488,4,1.0,1.0,1.0,175.0,2.0,14.0,5.0,5.0,4.89,5.0,5.0,5.0,4.78,f,1,4,3,t,f,2,45,805,0.84,1.11,1.95,3010.2927897734307,3120.9393409499585,66,249.15151515151516,34,15.0,0,-74.15151515151516,0
4199,6.103761875787398e+17,69399109,100,100.0,t,t,t,47.6241,-122.3012,4,1.0,1.0,2.0,200.0,2.0,1125.0,4.94,4.88,4.88,4.88,4.81,4.88,4.88,t,1,5,3,t,t,2,41,2416,0.62,-1.24,-0.62,2677.908022627757,3128.3022924834045,66,222.25757575757572,49,17.0,0,-22.257575757575722,0
4200,6.10454396492171e+17,54812088,100,100.0,f,t,t,47.62203,-122.29722,11,3.0,3.0,7.0,311.0,2.6,365.0,4.75,4.75,4.88,4.75,4.81,4.63,4.38,t,49,5,3,t,t,2,36,2519,0.74,-0.6,0.14,3014.533084557795,3192.221947430977,68,252.51470588235287,33,15.0,0,58.48529411764713,2
4201,6.104610012409304e+17,86206483,100,98.0,t,t,t,47.61316,-122.33086,6,1.0,2.0,3.0,291.0,25.5,1125.0,4.95,5.0,4.95,4.95,5.0,4.95,4.86,f,5,5,3,t,f,2,16,2327,1.06,0.68,1.74,862.3127987634172,1038.8353338214392,103,199.1456310679612,502,41.0,3,91.8543689320388,2
4202,6.105281024617085e+17,54812088,100,100.0,f,t,t,47.54615,-122.36329,11,3.0,4.0,6.0,2000.0,2.6,365.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,49,5,3,t,t,2,37,2519,-0.57,-2.09,-2.66,2222.5680918630005,6883.244663677561,6,467.5,4,6.0,0,1532.5,1
4203,6.107841872373957e+17,48005494,100,97.0,f,t,t,47.61811,-122.31896,4,2.0,2.0,2.0,158.0,30.0,731.0,5.0,5.0,5.0,5.0,5.0,5.0,4.5,t,104,5,3,f,f,3,32,2594,-0.83,1.11,0.28,1698.3676751280075,1793.5276743053207,113,179.58407079646017,504,27.0,0,-21.584070796460168,0
4204,6.108673541861563e+17,108500308,100,100.0,f,t,t,47.57434,-122.41375,5,1.0,2.0,3.0,201.0,3.0,1125.0,4.92,4.92,4.92,4.92,4.85,5.0,4.77,f,2,5,3,t,t,3,44,2174,0.38,0.47,0.85,5977.96965190302,7097.521611876831,36,218.80555555555557,26,15.0,0,-17.80555555555557,0
4205,6.110038629922281e+17,407735842,99,74.0,f,t,t,47.5976,-122.32248,4,1.0,1.0,2.0,117.0,30.0,365.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,13,5,3,f,f,1,7,540,-1.04,-2.09,-3.13,860.2520515970691,897.3269115513177,23,123.4782608695652,264,29.0,1,-6.478260869565204,0
4206,6.111605241684301e+17,158715708,97,98.0,t,t,t,47.61491,-122.30055,5,2.0,2.0,3.0,233.0,25.6,1125.0,5.0,4.94,5.0,4.94,5.0,4.88,4.94,f,2,5,3,t,f,2,53,1851,0.75,-0.17,0.58,2554.7664318214097,2537.8353059536807,56,217.14285714285717,36,21.0,0,15.857142857142833,2
4207,6.115677680612289e+17,1363229,0,100.0,f,f,t,47.65919,-122.34703,4,2.0,2.0,2.0,162.0,1.0,365.0,4.0,4.0,4.0,5.0,5.0,4.67,4.33,t,2,1,3,t,f,2,11,4055,-0.86,1.11,0.25,1278.8095055650415,6285.586140638001,79,193.8987341772152,48,16.0,0,-31.898734177215204,0
4208,6.11597886005781e+17,706333,100,95.0,t,t,t,47.67358,-122.389687,4,1.0,1.0,2.0,102.0,2.0,14.0,5.0,5.0,4.95,5.0,4.91,5.0,4.91,f,1,5,3,t,t,2,42,4195,1.48,0.57,2.05,1150.6332601118568,8956.111926351694,48,178.85416666666663,71,6.0,0,-76.85416666666663,0
4209,6.11738633620438e+17,455695696,100,100.0,f,t,t,47.61891,-122.32166,3,1.0,1.0,1.0,145.0,3.0,1125.0,4.6,4.87,4.6,5.0,4.93,4.8,4.67,t,2,5,3,t,f,2,34,230,0.43,0.36,0.79,1486.3850612530252,1791.4704016270423,103,155.49514563106797,416,29.0,0,-10.49514563106797,0
4210,6.125604445854391e+17,310761349,100,98.0,f,t,t,47.66025,-122.34467,4,2.5,2.0,2.0,232.0,3.8,1125.0,5.0,5.0,4.83,5.0,5.0,5.0,4.83,t,7,5,3,f,t,2,53,1116,-0.4,0.36,-0.04,1236.7999354318072,6368.069596086011,74,197.2027027027027,68,16.0,0,34.79729729729729,2
4211,6.125698636976641e+17,41320477,100,100.0,t,t,t,47.62627,-122.36065,4,2.5,2.0,3.0,332.0,2.0,1125.0,4.96,5.0,4.93,4.96,5.0,4.93,4.86,t,1,5,3,t,t,2,52,2676,2.17,-0.07,2.1,1830.8171469490076,3392.8740515252944,30,290.06666666666666,108,22.0,0,41.93333333333334,2
4212,6.131423652862552e+17,56740985,100,100.0,f,t,t,47.66144,-122.28689,2,1.0,1.0,1.0,146.0,3.0,1125.0,4.8,5.0,4.7,5.0,5.0,5.0,4.7,f,1,4,3,t,t,2,50,2505,0.02,0.57,0.59,1472.5879771031712,7179.928832003183,11,131.72727272727272,33,19.0,0,14.27272727272728,0
4213,6.137287419734862e+17,17467433,100,100.0,t,t,t,47.61741,-122.34737,5,1.5,2.0,3.0,280.0,1.1,1125.0,4.5,4.44,4.94,4.72,4.78,4.78,4.39,t,2,5,3,t,t,2,49,3084,1.26,-1.24,0.02,1001.0564074165912,1993.0809339285952,190,207.75263157894733,355,29.0,2,72.24736842105267,2
4214,6.137459786768751e+17,60074021,100,100.0,f,t,t,47.527269458114446,-122.3188504647714,4,2.0,2.0,2.0,135.0,30.0,1125.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,1,4,3,f,t,2,48,2481,-0.69,1.11,0.42,1513.2176055636191,8554.083133572965,12,147.66666666666663,26,5.0,0,-12.666666666666629,0
4215,6.137545443516292e+17,21829341,100,100.0,f,t,f,47.72583,-122.32695,8,1.0,4.0,5.0,260.0,2.0,30.0,5.0,5.0,5.0,5.0,5.0,5.0,4.86,f,1,5,3,t,t,2,58,2995,0.5,-0.71,-0.21,6279.653822856551,13566.203727329763,7,167.71428571428572,5,0.0,0,92.28571428571428,2
4216,6.138501968074003e+17,40306585,100,100.0,t,t,t,47.525394,-122.358124,4,1.0,1.0,1.0,131.0,1.4,1125.0,4.96,4.96,5.0,4.96,4.96,4.92,4.92,f,3,5,3,t,t,2,50,2686,1.55,0.25,1.8,3815.450786419507,8972.916346933896,14,132.28571428571428,0,13.0,0,-1.2857142857142776,0
4217,6.140652036139429e+17,37580299,100,93.0,f,t,f,47.65071,-122.38734,5,1.5,3.0,4.0,263.0,4.0,1125.0,4.94,4.94,4.94,4.94,4.94,4.78,4.61,f,2,5,3,t,t,2,65,2714,0.98,0.47,1.45,1727.4458920956483,6760.105652527315,21,176.57142857142858,6,15.0,0,86.42857142857142,2
4218,6.143749253228156e+17,455238316,100,100.0,t,t,t,47.59307,-122.30339,2,1.0,0.0,1.0,103.0,2.1,1125.0,4.71,4.86,4.93,4.64,4.71,4.64,4.5,f,1,5,3,t,f,2,24,233,0.25,0.47,0.72,2361.594301981067,2335.5937555111864,34,191.52941176470588,25,12.0,0,-88.52941176470588,0
4219,6.144748778860347e+17,446550842,91,89.0,t,t,t,47.71462,-122.30482,4,1.0,2.0,2.0,266.0,1.0,28.0,4.78,4.67,4.89,4.89,4.56,4.67,4.78,f,1,5,3,t,f,2,34,289,0.07,-0.07,0.0,4909.48705049821,12462.882494457004,5,153.0,2,1.0,0,113.0,2
4220,6.147881025432983e+17,215426444,100,100.0,t,t,t,47.52376,-122.28414,3,1.0,2.0,2.0,74.0,3.9,21.0,4.64,4.71,4.64,5.0,5.0,4.93,4.79,t,4,5,3,t,t,2,32,1547,0.53,-0.6,-0.07,1057.275541587374,9549.74917215432,17,139.94117647058823,2,5.0,0,-65.94117647058823,0
4221,6.15092240611859e+17,104834083,98,99.0,f,t,t,47.62806,-122.30059,8,1.5,3.0,4.0,247.0,2.0,365.0,4.43,4.29,4.29,4.57,4.29,4.86,4.29,t,46,5,3,t,f,2,30,2208,-0.19,-1.98,-2.17,2691.621945077118,3487.863316303537,30,242.6,21,7.0,0,4.400000000000006,2
4222,6.151070984046949e+17,48646454,100,91.0,t,t,t,47.7101,-122.33211,2,1.5,1.0,1.0,99.0,1.0,1125.0,4.75,4.9,4.9,4.85,4.9,4.65,4.7,t,4,5,2,t,f,3,46,2586,0.88,0.68,1.56,4688.920048817147,11816.25415249634,4,127.25,23,5.0,0,-28.25,0
4223,6.15217016091004e+17,48646454,100,91.0,t,t,t,47.71195,-122.33176,2,1.5,1.0,1.0,130.0,1.0,1125.0,5.0,5.0,5.0,5.0,5.0,4.75,5.0,t,4,5,2,t,f,3,44,2586,-0.75,0.68,-0.07,4891.6523416715645,12021.620981411263,13,106.15384615384616,21,7.0,0,23.84615384615384,0
4224,6.154569820201641e+17,215426444,100,100.0,t,t,t,47.52237,-122.28448,3,1.0,2.0,2.0,64.0,3.9,21.0,4.58,4.83,4.25,4.92,4.75,4.58,4.42,t,4,5,3,t,t,2,36,1547,0.4,-0.07,0.33,960.7586128128819,9684.90352201628,15,164.26666666666668,6,5.0,0,-100.26666666666668,0
4225,6.15503090022268e+17,52880683,100,96.0,f,t,t,47.725937,-122.330872,6,1.0,2.0,3.0,231.0,1.0,1125.0,5.0,4.91,5.0,5.0,5.0,5.0,5.0,f,1,5,3,t,t,2,54,2535,0.66,1.11,1.77,6358.8182111521055,13576.223162031503,13,129.53846153846155,1,5.0,0,101.46153846153845,2
4226,6.157942968899583e+17,61843115,100,95.0,f,t,t,47.6888,-122.37414,4,1.0,1.0,1.0,102.0,2.0,1125.0,4.75,4.92,4.83,5.0,5.0,4.75,4.67,t,1,5,2,t,t,2,18,2469,3.01,1.11,4.12,2587.051402789488,10010.692720045785,14,146.6428571428571,32,9.0,0,-44.64285714285711,0
4227,6.158855341011136e+17,86320269,100,100.0,f,t,f,47.6813,-122.27899,4,1.0,2.0,2.0,129.0,30.0,365.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,1,5,3,f,f,2,67,2326,-0.69,1.11,0.42,2587.918252887486,9429.35550555792,4,211.25,1,11.0,0,-82.25,0
