OID_,id,host_id,host_response_rate,host_acceptance_rate,host_is_superhost,host_has_profile_pic,host_identity_verified,latitude,longitude,accommodates,bathrooms,bedrooms,beds,price,minimum_nights_avg_ntm,maximum_nights_avg_ntm,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,response_time_num,type_num,license_tf,host_location_tf,host_verifications_num,amenities_num,host_duration,pop_past,pop_future,popularity,dist_attractions,dist_city,airbnb_count,average_price,poi_count,transport_count,hotel_count
1146,19274366.000000000000000,15732960,0,0.000000000000000,f,t,t,47.686520000000002,-122.329610000000002,6,3.000000000000000,3.000000000000000,3.000000000000000,525.000000000000000,14.000000000000000,90.000000000000000,4.880000000000000,4.750000000000000,4.940000000000000,4.810000000000000,4.880000000000000,4.940000000000000,4.750000000000000,f,1,1,3,t,f,2,30,3126,-1.040000000000000,-1.770000000000000,-2.810000000000000,2324.285013687685932,9193.585989706280088,18,210.166666666666657,6,11.000000000000000,0
1147,19316928.000000000000000,135299109,100,100.000000000000000,f,t,t,47.670330000000000,-122.365219999999994,6,1.000000000000000,2.000000000000000,2.000000000000000,119.000000000000000,3.000000000000000,1125.000000000000000,4.690000000000000,4.690000000000000,4.770000000000000,4.920000000000000,4.690000000000000,4.830000000000000,4.670000000000000,t,1,5,3,t,f,2,37,2003,-1.070000000000000,1.110000000000000,0.040000000000000,981.347866379933066,7851.334363125287382,36,159.472222222222229,25,12.000000000000000,0
1148,19336206.000000000000000,6495905,100,100.000000000000000,t,t,t,47.686590000000002,-122.381649999999993,3,1.000000000000000,1.000000000000000,1.000000000000000,139.000000000000000,1.300000000000000,1125.000000000000000,4.910000000000000,4.890000000000000,5.000000000000000,4.990000000000000,4.990000000000000,4.900000000000000,4.820000000000000,f,1,5,3,t,t,3,53,3489,-0.120000000000000,0.570000000000000,0.450000000000000,1972.132751239542131,9984.394217532053517,18,198.222222222222229,32,10.000000000000000,0
1149,19350610.000000000000000,3074414,94,95.000000000000000,f,t,t,47.658940000000001,-122.317589999999996,3,1.000000000000000,1.000000000000000,2.000000000000000,120.000000000000000,20.000000000000000,1125.000000000000000,4.000000000000000,4.550000000000000,4.580000000000000,4.730000000000000,4.910000000000000,4.450000000000000,4.270000000000000,f,115,4,3,t,t,2,37,3787,-1.080000000000000,1.000000000000000,-0.080000000000000,656.437565495524041,6198.353587409555985,89,128.337078651685403,213,35.000000000000000,0
1150,19357083.000000000000000,54669634,100,100.000000000000000,f,t,f,47.555309999999999,-122.354399999999998,2,1.500000000000000,1.000000000000000,1.000000000000000,92.000000000000000,1.000000000000000,8.000000000000000,4.760000000000000,4.880000000000000,4.540000000000000,4.910000000000000,4.940000000000000,4.710000000000000,4.800000000000000,f,8,5,2,t,t,2,17,2521,-0.080000000000000,-1.880000000000000,-1.960000000000000,1209.794870264986912,5697.026066948154039,13,137.769230769230774,26,7.000000000000000,0
1151,19360673.000000000000000,135690660,100,100.000000000000000,t,t,t,47.575670000000002,-122.305040000000005,3,1.000000000000000,1.000000000000000,2.000000000000000,132.000000000000000,3.000000000000000,14.000000000000000,4.880000000000000,4.940000000000000,4.960000000000000,4.970000000000000,4.960000000000000,4.910000000000000,4.840000000000000,f,1,5,3,t,t,2,37,2000,-0.290000000000000,1.110000000000000,0.820000000000000,3261.914974355292088,3653.218448664285006,30,119.933333333333337,5,3.000000000000000,0
1152,19366629.000000000000000,52542927,100,88.000000000000000,t,t,t,47.552270000000000,-122.287729999999996,2,1.000000000000000,0.000000000000000,1.000000000000000,80.000000000000000,2.000000000000000,14.000000000000000,4.950000000000000,4.960000000000000,5.000000000000000,5.000000000000000,4.990000000000000,4.780000000000000,4.860000000000000,f,1,5,3,t,t,2,23,2538,-0.340000000000000,1.110000000000000,0.770000000000000,3715.636992164089861,6557.987501652873107,15,176.533333333333331,6,8.000000000000000,0
1153,19386335.000000000000000,85076667,100,100.000000000000000,t,t,t,47.661810000000003,-122.353459999999998,2,2.000000000000000,1.000000000000000,1.000000000000000,69.000000000000000,30.000000000000000,365.000000000000000,4.830000000000000,4.890000000000000,4.750000000000000,4.980000000000000,4.980000000000000,4.910000000000000,4.740000000000000,t,10,5,2,f,t,2,26,2332,-0.760000000000000,-2.090000000000000,-2.850000000000000,933.354858966558254,6681.704333429513099,60,192.516666666666680,45,17.000000000000000,0
1154,19386722.000000000000000,85076667,100,100.000000000000000,t,t,t,47.663249999999998,-122.352149999999995,1,1.500000000000000,1.000000000000000,1.000000000000000,59.000000000000000,30.000000000000000,1125.000000000000000,4.780000000000000,4.890000000000000,4.220000000000000,4.890000000000000,4.890000000000000,4.670000000000000,4.890000000000000,t,10,5,1,f,t,2,11,2332,-1.100000000000000,-2.090000000000000,-3.190000000000000,768.091421330877097,6811.630188510433982,50,190.240000000000009,107,17.000000000000000,0
1155,19386894.000000000000000,85076667,100,100.000000000000000,t,t,t,47.663249999999998,-122.353949999999998,2,2.000000000000000,1.000000000000000,1.000000000000000,59.000000000000000,30.000000000000000,365.000000000000000,4.610000000000000,4.720000000000000,4.580000000000000,4.910000000000000,4.860000000000000,4.740000000000000,4.500000000000000,t,10,5,2,f,t,2,25,2332,-0.900000000000000,-2.090000000000000,-2.990000000000000,779.829967679149377,6845.853142088630193,51,186.941176470588232,97,16.000000000000000,0
1156,19414289.000000000000000,27066609,100,100.000000000000000,f,t,f,47.678510000000003,-122.318330000000003,2,1.000000000000000,1.000000000000000,1.000000000000000,91.000000000000000,30.000000000000000,1125.000000000000000,4.700000000000000,4.700000000000000,4.400000000000000,4.800000000000000,4.900000000000000,5.000000000000000,4.700000000000000,f,1,4,3,t,t,2,32,2868,-1.070000000000000,1.110000000000000,0.040000000000000,1099.449682535140482,8349.606509192391968,26,171.230769230769226,126,27.000000000000000,0
1157,19419602.000000000000000,41947998,100,100.000000000000000,t,t,t,47.650239999999997,-122.368570000000005,4,1.000000000000000,1.000000000000000,1.000000000000000,225.000000000000000,30.000000000000000,1125.000000000000000,4.880000000000000,4.960000000000000,4.840000000000000,4.840000000000000,4.880000000000000,4.920000000000000,4.840000000000000,t,1,5,3,f,t,2,48,2669,-0.930000000000000,-1.660000000000000,-2.590000000000000,2534.690727489046822,5916.110472984903026,21,236.333333333333343,3,6.000000000000000,0
1158,19437592.000000000000000,75924772,100,95.000000000000000,t,t,f,47.662799999999997,-122.322839999999999,2,1.000000000000000,0.000000000000000,1.000000000000000,123.000000000000000,1.000000000000000,1125.000000000000000,4.930000000000000,4.970000000000000,4.970000000000000,4.980000000000000,4.980000000000000,4.920000000000000,4.910000000000000,f,1,4,2,t,t,2,35,2378,1.460000000000000,0.570000000000000,2.030000000000000,1220.471098650606791,6578.666262610987360,23,162.913043478260875,83,20.000000000000000,0
1159,19438023.000000000000000,27322459,100,81.000000000000000,t,t,t,47.621000000000002,-122.355630000000005,5,2.000000000000000,2.000000000000000,2.000000000000000,137.000000000000000,30.000000000000000,1125.000000000000000,4.790000000000000,4.790000000000000,4.890000000000000,4.900000000000000,4.950000000000000,4.930000000000000,4.680000000000000,f,2,5,3,f,t,2,37,2863,-0.700000000000000,1.110000000000000,0.410000000000000,1632.343064900589297,2708.973536099537341,31,131.709677419354847,282,18.000000000000000,0
1160,19438269.000000000000000,4244769,100,100.000000000000000,t,t,t,47.553120000000000,-122.389359999999996,2,1.000000000000000,0.000000000000000,1.000000000000000,154.000000000000000,1.000000000000000,1125.000000000000000,4.970000000000000,4.990000000000000,4.950000000000000,4.960000000000000,5.000000000000000,4.920000000000000,4.920000000000000,t,1,5,3,t,t,2,46,3665,4.330000000000000,0.150000000000000,4.480000000000000,3850.415774173092814,7189.662378139530119,18,181.777777777777771,1,9.000000000000000,0
1161,19493701.000000000000000,85076667,100,100.000000000000000,t,t,t,47.661369999999998,-122.351889999999997,2,1.500000000000000,1.000000000000000,1.000000000000000,59.000000000000000,30.000000000000000,1125.000000000000000,4.830000000000000,4.670000000000000,4.170000000000000,4.830000000000000,4.830000000000000,4.830000000000000,4.670000000000000,t,10,5,2,f,t,2,5,2332,-1.120000000000000,-2.090000000000000,-3.210000000000000,977.319763116350032,6604.229551157233800,65,185.123076923076923,43,16.000000000000000,0
1162,19501685.000000000000000,6171087,100,96.000000000000000,t,t,t,47.604889999999997,-122.305390000000003,5,1.000000000000000,2.000000000000000,2.000000000000000,139.000000000000000,30.000000000000000,1125.000000000000000,4.840000000000000,4.810000000000000,4.860000000000000,4.900000000000000,4.920000000000000,4.900000000000000,4.670000000000000,t,2,5,2,t,t,2,44,3510,-0.430000000000000,-0.920000000000000,-1.350000000000000,1916.435890240535855,1858.914543563508687,59,200.932203389830505,43,21.000000000000000,0
1163,19507808.000000000000000,12194562,100,98.000000000000000,t,t,t,47.594000000000001,-122.308920000000001,2,1.000000000000000,1.000000000000000,1.000000000000000,103.000000000000000,2.000000000000000,14.000000000000000,4.940000000000000,5.000000000000000,4.970000000000000,4.970000000000000,4.970000000000000,4.750000000000000,4.910000000000000,f,1,4,2,t,t,2,27,3222,-0.020000000000000,-0.920000000000000,-0.940000000000000,1942.570131014273784,1929.465475620419966,24,162.833333333333343,43,9.000000000000000,0
1164,19508222.000000000000000,44113701,100,100.000000000000000,f,t,t,47.654209999999999,-122.333979999999997,2,1.000000000000000,0.000000000000000,1.000000000000000,134.000000000000000,2.000000000000000,1125.000000000000000,4.940000000000000,4.980000000000000,4.950000000000000,4.950000000000000,4.970000000000000,4.940000000000000,4.780000000000000,t,1,5,3,t,t,2,22,2644,0.000000000000000,1.110000000000000,1.110000000000000,1827.773924624122856,5608.906572166403748,53,186.358490566037744,9,14.000000000000000,0
1165,19528362.000000000000000,135583295,100,98.000000000000000,f,t,t,47.595692000000000,-122.299484000000007,5,2.500000000000000,2.000000000000000,2.000000000000000,225.000000000000000,30.000000000000000,1125.000000000000000,4.790000000000000,4.840000000000000,4.650000000000000,5.000000000000000,4.950000000000000,4.860000000000000,4.810000000000000,t,2,5,3,t,t,2,62,2001,-0.830000000000000,0.570000000000000,-0.260000000000000,2534.968481451702246,2471.181044620848752,39,183.615384615384613,30,18.000000000000000,0
1166,19532499.000000000000000,5167419,100,100.000000000000000,t,t,t,47.697839999999999,-122.276690000000002,4,1.000000000000000,1.000000000000000,2.000000000000000,93.000000000000000,30.000000000000000,1125.000000000000000,4.950000000000000,4.940000000000000,5.000000000000000,4.970000000000000,4.980000000000000,4.800000000000000,4.900000000000000,f,1,3,3,t,t,2,53,3579,-0.290000000000000,1.110000000000000,0.820000000000000,3909.471912935538057,11194.853253952082014,13,214.076923076923066,2,8.000000000000000,0
1167,19543829.000000000000000,22121954,100,100.000000000000000,t,t,f,47.679209999999998,-122.393969999999996,2,1.000000000000000,1.000000000000000,1.000000000000000,116.000000000000000,1.000000000000000,1125.000000000000000,4.790000000000000,4.910000000000000,4.830000000000000,4.950000000000000,4.950000000000000,4.870000000000000,4.780000000000000,t,1,5,2,t,t,2,36,2988,0.610000000000000,-0.280000000000000,0.330000000000000,902.225117085002012,9659.059470488353327,29,210.034482758620697,5,10.000000000000000,0
1168,19553691.000000000000000,7635363,100,94.000000000000000,f,t,t,47.599006106897548,-122.295763960941017,2,1.000000000000000,1.000000000000000,1.000000000000000,186.000000000000000,3.000000000000000,1125.000000000000000,4.880000000000000,4.760000000000000,5.000000000000000,4.670000000000000,4.760000000000000,4.790000000000000,4.500000000000000,f,1,5,3,t,t,3,41,3428,-0.980000000000000,-0.170000000000000,-1.150000000000000,2710.732477858334732,2634.378253065478475,24,174.916666666666657,18,20.000000000000000,0
1169,19566387.000000000000000,18973577,0,0.000000000000000,f,t,t,47.692279999999997,-122.340670000000003,1,1.000000000000000,1.000000000000000,1.000000000000000,80.000000000000000,30.000000000000000,1125.000000000000000,4.600000000000000,4.800000000000000,4.670000000000000,4.970000000000000,4.870000000000000,4.860000000000000,4.720000000000000,f,1,1,2,f,t,2,18,3057,-0.940000000000000,1.110000000000000,0.170000000000000,2606.376076442422800,9866.188156827405692,24,139.375000000000000,11,13.000000000000000,0
1170,19589907.000000000000000,33776918,100,100.000000000000000,f,t,t,47.526840000000000,-122.320689999999999,4,2.000000000000000,2.000000000000000,2.000000000000000,232.000000000000000,3.200000000000000,1125.000000000000000,4.970000000000000,5.000000000000000,4.930000000000000,5.000000000000000,5.000000000000000,4.670000000000000,4.870000000000000,f,1,5,3,t,t,2,55,2761,1.400000000000000,-0.390000000000000,1.010000000000000,1610.858088589608315,8589.127272288211316,16,159.937500000000000,21,5.000000000000000,0
1171,19591463.000000000000000,116740214,98,97.000000000000000,t,t,t,47.549529999999997,-122.308139999999995,2,1.000000000000000,1.000000000000000,1.000000000000000,112.000000000000000,2.300000000000000,1125.000000000000000,4.930000000000000,4.910000000000000,4.940000000000000,4.950000000000000,4.970000000000000,4.830000000000000,4.930000000000000,f,8,5,3,t,t,3,24,2122,1.590000000000000,1.000000000000000,2.590000000000000,2435.195650386894158,6258.638383230834734,9,175.888888888888886,0,1.000000000000000,0
1172,19594064.000000000000000,903177,100,100.000000000000000,t,t,t,47.577280000000002,-122.309309999999996,2,1.000000000000000,1.000000000000000,1.000000000000000,71.000000000000000,1.000000000000000,14.000000000000000,4.840000000000000,4.900000000000000,4.880000000000000,4.990000000000000,4.990000000000000,4.930000000000000,4.840000000000000,f,1,5,2,t,t,2,32,4148,-0.550000000000000,1.000000000000000,0.450000000000000,3145.971988824038817,3339.350274318363063,32,115.593750000000000,31,5.000000000000000,0
1173,19598979.000000000000000,55046216,95,99.000000000000000,f,t,t,47.686059999999998,-122.354929999999996,2,1.000000000000000,1.000000000000000,1.000000000000000,99.000000000000000,1.000000000000000,1125.000000000000000,4.790000000000000,4.880000000000000,4.790000000000000,4.930000000000000,4.920000000000000,4.900000000000000,4.760000000000000,t,1,5,3,t,t,2,24,2518,1.800000000000000,0.150000000000000,1.950000000000000,1780.250186594425713,9331.361283167296278,25,161.080000000000013,74,9.000000000000000,0
1174,19626395.000000000000000,52640557,100,100.000000000000000,f,t,t,47.627440000000000,-122.351429999999993,6,1.500000000000000,3.000000000000000,3.000000000000000,191.000000000000000,30.000000000000000,1125.000000000000000,4.980000000000000,4.970000000000000,4.980000000000000,4.960000000000000,4.970000000000000,4.990000000000000,4.860000000000000,t,1,4,3,t,t,3,44,2537,0.280000000000000,0.470000000000000,0.750000000000000,1130.463872233015081,3077.348059818540150,47,201.234042553191500,108,12.000000000000000,0
1175,19629725.000000000000000,160477510,0,0.000000000000000,f,t,t,47.724960000000003,-122.353319999999997,2,1.000000000000000,1.000000000000000,1.000000000000000,90.000000000000000,30.000000000000000,190.000000000000000,4.890000000000000,4.800000000000000,4.800000000000000,4.800000000000000,4.830000000000000,4.770000000000000,4.800000000000000,f,1,1,3,f,t,2,31,1837,-0.900000000000000,1.110000000000000,0.210000000000000,6093.723348537880156,13580.279134793901903,12,152.666666666666657,25,6.000000000000000,0
1176,19635987.000000000000000,135304150,100,97.000000000000000,f,t,f,47.693779999999997,-122.313580000000002,2,1.000000000000000,1.000000000000000,1.000000000000000,89.000000000000000,30.000000000000000,1125.000000000000000,4.760000000000000,4.940000000000000,4.760000000000000,4.880000000000000,4.880000000000000,5.000000000000000,4.760000000000000,t,1,5,2,t,t,2,18,2003,-1.030000000000000,1.110000000000000,0.080000000000000,2596.784580366491355,10077.093299035512246,20,182.199999999999989,13,10.000000000000000,0
1177,19640055.000000000000000,138214686,100,0.000000000000000,f,t,f,47.611370000000001,-122.308999999999997,2,1.000000000000000,1.000000000000000,1.000000000000000,67.000000000000000,30.000000000000000,90.000000000000000,4.810000000000000,4.930000000000000,4.740000000000000,4.920000000000000,4.960000000000000,4.790000000000000,4.790000000000000,t,1,5,2,f,f,2,21,1986,-0.960000000000000,1.110000000000000,0.150000000000000,1811.389483670167920,1791.732064376717744,80,193.387499999999989,40,18.000000000000000,0
